,classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids,Filename,plant_height,first_branch_height,branch_count
302,371732950,kassayeb,2382137,585f7761682fe945352d,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 22:19:38+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T22:18:45.687Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T22:19:38.977Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:11:54.736Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":232.5062713623047,""y"":103.20001220703125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":225.30625915527344,""y"":372.79998779296875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":226.5062713623047,""y"":313.60003662109375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":234.5062713623047,""y"":291.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":240.90626525878906,""y"":307.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":240.90626525878906,""y"":276,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":232.1062469482422,""y"":244.39999389648438,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":24.50625228881836,""x2"":472.90625,""y1"":30.400009155273438,""y2"":31.600006103515625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":42.9062614440918,""y"":310.79998779296875,""tool"":4,""angle"":0,""frame"":0,""width"":78.79999160766602,""height"":78.800048828125,""details"":[],""tool_label"":""Bar code""}]}]","{""69818702"":{""retired"":null,""Filename"":""IMG_2227.jpg""}}",69818702,IMG_2227.jpg,55.03368648492536,12.082713884464027,5
303,371733096,kassayeb,2382137,585f7761682fe945352d,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 22:20:37+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T22:19:41.449Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T22:20:37.072Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:11:54.736Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":67.30625915527344,""y"":102,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":386.5062255859375,""y"":384,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":369.3062744140625,""y"":359.60003662109375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":349.70623779296875,""y"":354,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":352.10626220703125,""y"":342,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":338.10626220703125,""y"":333.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":330.10626220703125,""y"":343.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":301.3062744140625,""y"":302.79998779296875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":263.70623779296875,""y"":268,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":24.50625228881836,""x2"":486.5062255859375,""y1"":30.400009155273438,""y2"":41.20001220703125,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":48.9062614440918,""y"":306.4000244140625,""tool"":4,""angle"":0,""frame"":0,""width"":75.19998550415039,""height"":85.20001220703125,""details"":[],""tool_label"":""Bar code""}]}]","{""69818763"":{""retired"":null,""Filename"":""IMG_2294.jpg""}}",69818763,IMG_2294.jpg,84.33236083273772,5.9108134985243845,7
304,371733173,kassayeb,2382137,585f7761682fe945352d,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 22:21:09+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T22:20:40.078Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T22:21:10.048Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":73.70625305175781,""y"":90.39999389648438,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":517.7062377929688,""y"":365.20001220703125,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":447.3062744140625,""y"":311.60003662109375,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":402.90625,""y"":278,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":24.906246185302734,""x2"":492.90625,""y1"":36,""y2"":31.600006103515625,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":32.106258392333984,""y"":318.4000244140625,""tool"":4,""angle"":0,""frame"":0,""width"":81.20000076293945,""height"":80,""details"":[],""tool_label"":""Bar code""}]}]","{""69818858"":{""retired"":null,""Filename"":""IMG_2390.jpg""}}",69818858,IMG_2390.jpg,102.08445646195017,17.29865365361163,2
305,371733277,kassayeb,2382137,585f7761682fe945352d,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 22:21:48+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T22:21:11.638Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T22:21:48.916Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":59.70624923706055,""y"":65.60000610351562,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":596.5062255859375,""y"":378.79998779296875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":508.5062255859375,""y"":322.79998779296875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":461.3062744140625,""y"":280.8000183105469,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":422.10626220703125,""y"":247.60006713867188,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":398.90625,""y"":224,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":330.10626220703125,""y"":200.39999389648438,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":21.706249237060547,""x2"":505.3062744140625,""y1"":32.80003356933594,""y2"":39.19999694824219,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":40.50626754760742,""y"":334.79998779296875,""tool"":4,""angle"":0,""frame"":0,""width"":78.39999771118164,""height"":81.20001220703125,""details"":[],""tool_label"":""Bar code""}]}]","{""69818926"":{""retired"":null,""Filename"":""IMG_2593.jpg""}}",69818926,IMG_2593.jpg,117.579097578743,19.733821674929914,5
306,371733383,kassayeb,2382137,585f7761682fe945352d,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 22:22:29+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T22:21:50.846Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T22:22:29.852Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":62.50626754760742,""y"":113.60000610351562,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":499.3062744140625,""y"":412.79998779296875,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":471.70623779296875,""y"":386.8000183105469,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":466.5062255859375,""y"":371.1999816894531,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":426.5062255859375,""y"":338.0000305175781,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":413.3062744140625,""y"":315.1999816894531,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":386.10626220703125,""y"":301.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":362.90625,""y"":288.79998779296875,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":24.906246185302734,""x2"":482.90625,""y1"":30.399999618530273,""y2"":43.200035095214844,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":43.30625534057617,""y"":311.1999816894531,""tool"":4,""angle"":0,""frame"":0,""width"":80.39999771118164,""height"":84,""details"":[],""tool_label"":""Bar code""}]}]","{""69818775"":{""retired"":null,""Filename"":""IMG_2306.jpg""}}",69818775,IMG_2306.jpg,105.73265631646504,7.57232656254465,6
307,371733446,kassayeb,2382137,585f7761682fe945352d,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 22:23:02+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T22:22:31.884Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T22:23:02.936Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":48.10624313354492,""y"":57.20001983642578,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":495.3062744140625,""y"":358.8000183105469,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":337.70623779296875,""y"":261.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":21.706249237060547,""x2"":484.10626220703125,""y1"":35.200035095214844,""y2"":35.599998474121094,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":44.50626754760742,""y"":338.8000183105469,""tool"":4,""angle"":0,""frame"":0,""width"":75.59997940063477,""height"":84,""details"":[],""tool_label"":""Bar code""}]}]","{""69818878"":{""retired"":null,""Filename"":""IMG_2411.jpg""}}",69818878,IMG_2411.jpg,106.73641048192064,36.68191468960628,1
308,371740660,kassayeb,2382137,e2a4170867f07454ab97,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 23:19:22+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T22:23:04.965Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T23:19:21.924Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":56.50626754760742,""y"":72.4000015258789,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":557.7062377929688,""y"":394.8000183105469,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":518.5062255859375,""y"":357.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":437.3062744140625,""y"":303.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":24.50625228881836,""x2"":483.3062744140625,""y1"":26.0000057220459,""y2"":42.800010681152344,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":45.30625534057617,""y"":308.0000305175781,""tool"":4,""angle"":0,""frame"":0,""width"":74.39999771118164,""height"":86.39996337890625,""details"":[],""tool_label"":""Bar code""}]}]","{""69818766"":{""retired"":null,""Filename"":""IMG_2297.jpg""}}",69818766,IMG_2297.jpg,118.77046115269322,10.7704527414833,2
309,371741932,kassayeb,2382137,e20d8901d572cde50da9,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 23:28:36+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T23:27:45.514Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T23:28:35.979Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":124.90626525878906,""y"":180.39999389648438,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":541.7062377929688,""y"":343.1999816894531,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":520.5062255859375,""y"":321.1999816894531,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":519.7062377929688,""y"":338.8000183105469,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":506.5062255859375,""y"":323.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":499.70623779296875,""y"":309.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":478.90625,""y"":308.3999938964844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":449.3062744140625,""y"":282.00006103515625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":421.70623779296875,""y"":247.60000610351562,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":26.106258392333984,""x2"":497.3062744140625,""y1"":35.200035095214844,""y2"":34.400001525878906,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":36.906246185302734,""y"":327.6000061035156,""tool"":4,""angle"":0,""frame"":0,""width"":76.80000686645508,""height"":90.79998779296875,""details"":[],""tool_label"":""Bar code""}]}]","{""69818905"":{""retired"":null,""Filename"":""IMG_2512.jpg""}}",69818905,IMG_2512.jpg,86.89113393728329,4.35666716954254,7
310,371742039,kassayeb,2382137,e20d8901d572cde50da9,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 23:29:27+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T23:28:38.851Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T23:29:27.601Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":59.30625534057617,""y"":41.200035095214844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":605.3062744140625,""y"":394.0000305175781,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":589.3062744140625,""y"":372.3999938964844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":561.3062744140625,""y"":363.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":536.90625,""y"":320.3999938964844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":494.5062255859375,""y"":300.00006103515625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":399.3062744140625,""y"":247.60000610351562,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":24.50625228881836,""x2"":487.3062744140625,""y1"":28.80000877380371,""y2"":41.599998474121094,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":44.10624313354492,""y"":305.6000061035156,""tool"":4,""angle"":0,""frame"":0,""width"":79.20001602172852,""height"":86.4000244140625,""details"":[],""tool_label"":""Bar code""}]}]","{""69818758"":{""retired"":null,""Filename"":""IMG_2289.jpg""}}",69818758,IMG_2289.jpg,128.4748536384329,5.312502083042194,5
311,371742128,kassayeb,2382137,e20d8901d572cde50da9,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 23:30:15+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T23:29:33.222Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T23:30:15.504Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":67.70625305175781,""y"":78.79999542236328,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":421.3062744140625,""y"":409.1999816894531,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":394.90625,""y"":369.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":374.5062255859375,""y"":353.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":364.10626220703125,""y"":341.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":346.5062255859375,""y"":334.3999938964844,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":331.3062744140625,""y"":311.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":306.10626220703125,""y"":301.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":288.1062316894531,""y"":283.6000061035156,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":203.7062530517578,""y"":239.20001220703125,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":24.50625228881836,""x2"":486.5062255859375,""y1"":34.00000762939453,""y2"":37.599998474121094,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":44.50626754760742,""y"":305.1999816894531,""tool"":4,""angle"":0,""frame"":0,""width"":78.00000381469727,""height"":85.60003662109375,""details"":[],""tool_label"":""Bar code""}]}]","{""69818750"":{""retired"":null,""Filename"":""IMG_2279.jpg""}}",69818750,IMG_2279.jpg,95.84219243946194,9.425654245280988,8
312,371742229,kassayeb,2382137,e20d8901d572cde50da9,19943,test_shoot_arcitecture_101921,35.27,2021-10-29 23:30:58+00:00,,,"{""source"":""api"",""session"":""8592afd2ba8c543cca757dbdbf3d7f1fe101ab70045aa703b122dc308733986f"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2021-10-29T23:30:17.461Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2021-10-29T23:30:58.742Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":426,""naturalWidth"":640,""naturalHeight"":426}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-10-29T22:19:41.042Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50158""}","[{""task"":""T1"",""task_label"":""Please label the plant parts, horizontal rule, and bar code"",""value"":[{""x"":55.70624923706055,""y"":92.79999542236328,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Top""},{""x"":529.7062377929688,""y"":387.6000061035156,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Bottom""},{""x"":474.10626220703125,""y"":340.0000305175781,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":441.3062744140625,""y"":310.0000305175781,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":415.3062744140625,""y"":298.00006103515625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x"":379.3062744140625,""y"":266.00006103515625,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Branching point""},{""x1"":25.706249237060547,""x2"":487.3062744140625,""y1"":28.0000057220459,""y2"":42.00000762939453,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Horizontal rule""},{""x"":45.30625534057617,""y"":307.6000061035156,""tool"":4,""angle"":0,""frame"":0,""width"":78.39999771118164,""height"":82.79998779296875,""details"":[],""tool_label"":""Bar code""}]}]","{""69818790"":{""retired"":null,""Filename"":""IMG_2321.jpg""}}",69818790,IMG_2321.jpg,110.59678888168764,14.501772868979641,4
